date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2016-04-01,2016,Miami,@,Sacramento,112,106,-280,240,211.5,-6.5,103.5
2016-04-01,2016,Memphis,vs,Toronto,95,99,190,-220,198,5.5,99.5
2016-04-01,2016,Minnesota,@,Utah,85,98,260,-310,192.5,7,95
2016-04-01,2016,Phoenix,vs,Washington,99,106,340,-410,214,8.5,107.5
2016-04-02,2016,Detroit,@,Chicago,94,90,130,-150,206.5,2.5,101
2016-04-02,2016,Sacramento,@,Denver,115,106,400,-500,218.5,9.5,107.5
2016-04-02,2016,Chicago,vs,Detroit,90,94,-150,130,206.5,-2.5,101
2016-04-02,2016,Philadelphia,vs,Indiana,102,115,575,-800,201.5,11,100.5
2016-04-02,2016,Portland,vs,Miami,110,93,-265,215,208.5,-6.5,103
2016-04-02,2016,Indiana,@,Philadelphia,115,102,-800,575,201.5,-11,100.5
2016-04-02,2016,Miami,@,Portland,93,110,215,-265,208.5,6.5,103
2016-04-02,2016,Denver,vs,Sacramento,106,115,-500,400,218.5,-9.5,107.5
2016-04-02,2016,Toronto,@,San Antonio,95,102,850,-1450,191.5,13.5,95
2016-04-02,2016,San Antonio,vs,Toronto,102,95,-1450,850,191.5,-13.5,95
2016-04-03,2016,LA Lakers,vs,Boston,100,107,400,-500,210.5,9,108.5
2016-04-03,2016,New Orleans,@,Brooklyn,106,87,120,-140,200.5,2.5,99.5
2016-04-03,2016,Cleveland,vs,Charlotte,112,103,-310,260,202.5,-7,100
2016-04-03,2016,Milwaukee,vs,Chicago,98,102,-125,105,202.5,-1.5,98.5
2016-04-03,2016,Charlotte,@,Cleveland,103,112,260,-310,202.5,7,100
2016-04-03,2016,Minnesota,vs,Dallas,78,88,125,-145,206,2.5,103
2016-04-03,2016,Portland,@,Golden State,111,136,650,-1000,226.5,11.5,111.5
2016-04-03,2016,Oklahoma City,@,Houston,110,118,-160,140,221.5,-3.5,109.5
2016-04-03,2016,New York,vs,Indiana,87,92,240,-280,195.5,7,97
2016-04-03,2016,Washington,@,LA Clippers,109,114,230,-270,206.5,6.5,100.5
2016-04-03,2016,Boston,@,LA Lakers,107,100,-500,400,210.5,-9,108.5
2016-04-03,2016,Orlando,vs,Memphis,119,107,-185,165,207,-4.5,103
2016-04-03,2016,Chicago,@,Milwaukee,102,98,105,-125,202.5,1.5,98.5
2016-04-03,2016,Dallas,@,Minnesota,88,78,-145,125,206,-2.5,103
2016-04-03,2016,Brooklyn,vs,New Orleans,87,106,-140,120,200.5,-2.5,99.5
2016-04-03,2016,Indiana,@,New York,92,87,-280,240,195.5,-7,97
2016-04-03,2016,Houston,vs,Oklahoma City,118,110,140,-160,221.5,3.5,109.5
2016-04-03,2016,Memphis,@,Orlando,107,119,165,-185,207,4.5,103
2016-04-03,2016,Utah,@,Phoenix,101,86,-450,375,192.5,-8.5,102
2016-04-03,2016,Golden State,vs,Portland,136,111,-1000,650,226.5,-11.5,111.5
2016-04-03,2016,Phoenix,vs,Utah,86,101,375,-450,192.5,8.5,102
2016-04-03,2016,LA Clippers,vs,Washington,114,109,-270,230,206.5,-6.5,100.5
2016-04-05,2016,Phoenix,@,Atlanta,90,103,1300,-3500,205,15,108
2016-04-05,2016,Toronto,vs,Charlotte,96,90,-215,185,201.5,-5.5,99
2016-04-05,2016,Memphis,vs,Chicago,108,92,150,-170,200.5,3.5,100
2016-04-05,2016,Milwaukee,vs,Cleveland,80,109,400,-500,202,9.5,96
2016-04-05,2016,Oklahoma City,@,Denver,124,102,-430,360,217.5,-9,105
2016-04-05,2016,Miami,vs,Detroit,107,89,-190,170,202,-4.5,99
2016-04-05,2016,Minnesota,@,Golden State,124,117,1400,-4000,226,14.5,111
2016-04-05,2016,LA Lakers,@,LA Clippers,81,103,1100,-2500,208,15,104
2016-04-05,2016,LA Clippers,vs,LA Lakers,103,81,-2500,1100,208,-15,104
2016-04-05,2016,Chicago,@,Memphis,92,108,-170,150,200.5,-3.5,100
2016-04-05,2016,Detroit,@,Miami,89,107,170,-190,202,4.5,99
2016-04-05,2016,Cleveland,@,Milwaukee,109,80,-500,400,202,-9.5,96
2016-04-05,2016,Golden State,vs,Minnesota,117,124,-4000,1400,226,-14.5,111
2016-04-05,2016,Philadelphia,vs,New Orleans,107,93,-140,120,207,-2.5,103.5
2016-04-05,2016,Denver,vs,Oklahoma City,102,124,360,-430,217.5,9,105
2016-04-05,2016,New Orleans,@,Philadelphia,93,107,120,-140,207,2.5,103.5
2016-04-05,2016,Atlanta,vs,Phoenix,103,90,-3500,1300,205,-15,108
2016-04-05,2016,Sacramento,vs,Portland,107,115,150,-170,222,4,111
2016-04-05,2016,Portland,@,Sacramento,115,107,-170,150,222,-4,111
2016-04-05,2016,Utah,vs,San Antonio,86,88,140,-160,182,3.5,97
2016-04-05,2016,Charlotte,@,Toronto,90,96,185,-215,201.5,5.5,99
2016-04-05,2016,San Antonio,@,Utah,88,86,-160,140,182,-3.5,97
2016-04-06,2016,New Orleans,@,Boston,97,104,1200,-3000,208.5,14.5,103.5
2016-04-06,2016,Washington,vs,Brooklyn,121,103,-1000,650,209,-11.5,106.5
2016-04-06,2016,New York,vs,Charlotte,97,111,160,-180,196,4.5,98.5
2016-04-06,2016,Indiana,vs,Cleveland,123,109,-165,145,196,-3.5,98
2016-04-06,2016,Houston,@,Dallas,86,88,-125,105,206.5,-1.5,103
2016-04-06,2016,Orlando,vs,Detroit,104,108,-150,130,208.5,-3,104
2016-04-06,2016,Dallas,vs,Houston,88,86,105,-125,206.5,1.5,103
2016-04-06,2016,Cleveland,@,Indiana,109,123,145,-165,196,3.5,98
2016-04-06,2016,LA Lakers,vs,LA Clippers,81,91,525,-750,203.5,11.5,99.5
2016-04-06,2016,LA Clippers,@,LA Lakers,91,81,-750,525,203.5,-11.5,99.5
2016-04-06,2016,Boston,vs,New Orleans,104,97,-3000,1200,208.5,-14.5,103.5
2016-04-06,2016,Charlotte,@,New York,111,97,-180,160,196,-4.5,98.5
2016-04-06,2016,Portland,vs,Oklahoma City,120,115,-340,280,213.5,-8,106
2016-04-06,2016,Detroit,@,Orlando,108,104,130,-150,208.5,3,104
2016-04-06,2016,Oklahoma City,@,Portland,115,120,280,-340,213.5,8,106
2016-04-06,2016,Brooklyn,@,Washington,103,121,650,-1000,209,11.5,106.5
2016-04-07,2016,Toronto,@,Atlanta,87,95,195,-230,199.5,5.5,100.5
2016-04-07,2016,Miami,vs,Chicago,106,98,-240,200,205,-6,101.5
2016-04-07,2016,San Antonio,@,Golden State,101,112,210,-250,209,6,107.5
2016-04-07,2016,Phoenix,@,Houston,124,115,650,-1000,213,12,109.5
2016-04-07,2016,Chicago,@,Miami,98,106,200,-240,205,6,101.5
2016-04-07,2016,Sacramento,vs,Minnesota,97,105,-110,-110,222.5,0,110
2016-04-07,2016,Houston,vs,Phoenix,115,124,-1000,650,213,-12,109.5
2016-04-07,2016,Minnesota,@,Sacramento,105,97,-110,-110,222.5,0,110
2016-04-07,2016,Golden State,vs,San Antonio,112,101,-250,210,209,-6,107.5
2016-04-07,2016,Atlanta,vs,Toronto,95,87,-230,195,199.5,-5.5,100.5
2016-04-08,2016,Milwaukee,@,Boston,109,124,550,-800,203,11,101.5
2016-04-08,2016,Charlotte,vs,Brooklyn,113,99,-2500,1100,207,-14,106
2016-04-08,2016,Brooklyn,@,Charlotte,99,113,1100,-2500,207,14,106
2016-04-08,2016,Memphis,@,Dallas,93,103,210,-250,191,6.5,95
2016-04-08,2016,San Antonio,@,Denver,98,102,-105,-115,199.5,1,104.5
2016-04-08,2016,Washington,@,Detroit,99,112,195,-230,203,5.5,99.5
2016-04-08,2016,Toronto,vs,Indiana,111,98,170,-190,193.5,5,96.5
2016-04-08,2016,Utah,vs,LA Clippers,99,102,-1200,750,184,-13.5,90.5
2016-04-08,2016,New Orleans,vs,LA Lakers,110,102,-165,145,201.5,-3.5,100.5
2016-04-08,2016,Dallas,vs,Memphis,103,93,-250,210,191,-6.5,95
2016-04-08,2016,Orlando,vs,Miami,112,109,105,-125,207.5,1.5,104
2016-04-08,2016,Boston,vs,Milwaukee,124,109,-800,550,203,-11,101.5
2016-04-08,2016,LA Lakers,@,New Orleans,102,110,145,-165,201.5,3.5,100.5
2016-04-08,2016,Philadelphia,vs,New York,102,109,130,-150,203,2.5,99.5
2016-04-08,2016,Miami,@,Orlando,109,112,-125,105,207.5,-1.5,104
2016-04-08,2016,New York,@,Philadelphia,109,102,-150,130,203,-2.5,99.5
2016-04-08,2016,Denver,vs,San Antonio,102,98,-115,-105,199.5,-1,104.5
2016-04-08,2016,Indiana,@,Toronto,98,111,-190,170,193.5,-5,96.5
2016-04-08,2016,LA Clippers,@,Utah,102,99,750,-1200,184,13.5,90.5
2016-04-08,2016,Detroit,vs,Washington,112,99,-230,195,203,-5.5,99.5
2016-04-09,2016,Boston,@,Atlanta,107,118,185,-215,207.5,5.5,109.5
2016-04-09,2016,Atlanta,vs,Boston,118,107,-215,185,207.5,-5.5,109.5
2016-04-09,2016,Cleveland,@,Chicago,102,105,-300,240,204.5,-7,100.5
2016-04-09,2016,Chicago,vs,Cleveland,105,102,240,-300,204.5,7,100.5
2016-04-09,2016,Memphis,vs,Golden State,99,100,841,-1427,213.5,13,107.5
2016-04-09,2016,Golden State,@,Memphis,100,99,-1427,841,213.5,-13,107.5
2016-04-09,2016,Portland,vs,Minnesota,105,106,-400,325,215,-8.5,108
2016-04-09,2016,Phoenix,@,New Orleans,121,100,-150,130,208.5,-3,107.5
2016-04-09,2016,Sacramento,vs,Oklahoma City,114,112,315,-385,224,8.5,111.5
2016-04-09,2016,New Orleans,vs,Phoenix,100,121,130,-150,208.5,3,107.5
2016-04-09,2016,Minnesota,@,Portland,106,105,325,-400,215,8.5,108
2016-04-09,2016,Oklahoma City,@,Sacramento,112,114,-385,315,224,-8.5,111.5
2016-04-10,2016,Indiana,vs,Brooklyn,129,105,-1300,800,204,-13.5,104.5
2016-04-10,2016,Washington,vs,Charlotte,113,98,190,-230,205,5.5,101.5
2016-04-10,2016,LA Clippers,vs,Dallas,98,91,-270,220,196,-6.5,99
2016-04-10,2016,Utah,@,Denver,100,84,-265,215,192,-6.5,100
2016-04-10,2016,San Antonio,vs,Golden State,86,92,-165,145,206.5,-3.5,102
2016-04-10,2016,LA Lakers,@,Houston,110,130,1000,-2000,212.5,15,106.5
2016-04-10,2016,Brooklyn,@,Indiana,105,129,800,-1300,204,13.5,104.5
2016-04-10,2016,Dallas,@,LA Clippers,91,98,220,-270,196,6.5,99
2016-04-10,2016,Houston,vs,LA Lakers,130,110,-2000,1000,212.5,-15,106.5
2016-04-10,2016,Orlando,@,Miami,96,118,370,-465,211.5,9,105
2016-04-10,2016,Philadelphia,vs,Milwaukee,108,109,165,-185,205.5,4.5,101
2016-04-10,2016,Toronto,@,New York,93,89,-265,215,196,-6.5,99.5
2016-04-10,2016,Miami,vs,Orlando,118,96,-465,370,211.5,-9,105
2016-04-10,2016,Milwaukee,@,Philadelphia,109,108,-185,165,205.5,-4.5,101
2016-04-10,2016,Golden State,@,San Antonio,92,86,145,-165,206.5,3.5,102
2016-04-10,2016,New York,vs,Toronto,89,93,215,-265,196,6.5,99.5
2016-04-10,2016,Denver,vs,Utah,84,100,215,-265,192,6.5,100
2016-04-10,2016,Charlotte,@,Washington,98,113,-230,190,205,-5.5,101.5
2016-04-11,2016,Cleveland,vs,Atlanta,109,94,-275,235,205,-6.5,107.5
2016-04-11,2016,Charlotte,@,Boston,114,100,250,-300,210,7,104.5
2016-04-11,2016,Washington,@,Brooklyn,120,111,-270,230,213.5,-6.5,107.5
2016-04-11,2016,Boston,vs,Charlotte,100,114,-300,250,210,-7,104.5
2016-04-11,2016,New Orleans,vs,Chicago,116,121,180,-210,204.5,5,103.5
2016-04-11,2016,Atlanta,@,Cleveland,94,109,235,-275,205,6.5,107.5
2016-04-11,2016,Utah,vs,Dallas,92,101,-300,250,181.5,-7,92.5
2016-04-11,2016,Minnesota,vs,Houston,105,129,140,-160,217.5,3.5,106.5
2016-04-11,2016,Oklahoma City,vs,LA Lakers,112,79,-3500,1300,216.5,-16,108
2016-04-11,2016,Orlando,vs,Milwaukee,107,98,-140,120,210,-2.5,102.5
2016-04-11,2016,Houston,@,Minnesota,129,105,-160,140,217.5,-3.5,106.5
2016-04-11,2016,Chicago,@,New Orleans,121,116,-210,180,204.5,-5,103.5
2016-04-11,2016,LA Lakers,@,Oklahoma City,79,112,1300,-3500,216.5,16,108
2016-04-11,2016,Milwaukee,@,Orlando,98,107,120,-140,210,2.5,102.5
2016-04-11,2016,Sacramento,@,Phoenix,105,101,205,-245,218.5,6,110
2016-04-11,2016,Phoenix,vs,Sacramento,101,105,-245,205,218.5,-6,110
2016-04-11,2016,Dallas,@,Utah,101,92,250,-300,181.5,7,92.5
2016-04-11,2016,Brooklyn,vs,Washington,111,120,230,-270,213.5,6.5,107.5
2016-04-12,2016,Miami,@,Detroit,99,93,-135,115,200,-2,97.5
2016-04-12,2016,New York,@,Indiana,90,102,550,-800,197.5,11,98.5
2016-04-12,2016,Memphis,@,LA Clippers,84,110,330,-400,200,9,98.5
2016-04-12,2016,LA Clippers,vs,Memphis,110,84,-400,330,200,-9,98.5
2016-04-12,2016,Detroit,vs,Miami,93,99,115,-135,200,2,97.5
2016-04-12,2016,Indiana,vs,New York,102,90,-800,550,197.5,-11,98.5
2016-04-12,2016,San Antonio,vs,Oklahoma City,102,98,-1100,700,202.5,-12.5,102.5
2016-04-12,2016,Toronto,vs,Philadelphia,122,98,-1200,750,204.5,-12,103.5
2016-04-12,2016,Oklahoma City,@,San Antonio,98,102,700,-1100,202.5,12.5,102.5
2016-04-12,2016,Philadelphia,@,Toronto,98,122,750,-1200,204.5,12,103.5
2016-04-13,2016,Washington,vs,Atlanta,109,98,325,-390,209.5,8.5,108.5
2016-04-13,2016,Miami,@,Boston,88,98,170,-190,205,4.5,99.5
2016-04-13,2016,Toronto,@,Brooklyn,103,96,-215,185,207,-5.5,102.5
2016-04-13,2016,Orlando,@,Charlotte,103,117,280,-340,211.5,7.5,104
2016-04-13,2016,Philadelphia,@,Chicago,105,115,400,-500,209.5,9,106.5
2016-04-13,2016,Detroit,@,Cleveland,112,110,145,-165,195,3.5,96.5
2016-04-13,2016,San Antonio,@,Dallas,96,91,175,-200,187.5,5,95.5
2016-04-13,2016,Portland,vs,Denver,107,99,-400,330,218,-9.5,109.5
2016-04-13,2016,Cleveland,vs,Detroit,110,112,-165,145,195,-3.5,96.5
2016-04-13,2016,Memphis,@,Golden State,104,125,2000,-9900,213,17,105.5
2016-04-13,2016,Sacramento,@,Houston,81,116,1200,-3000,219.5,15.5,108.5
2016-04-13,2016,Milwaukee,vs,Indiana,92,97,-190,170,201.5,-5,101
2016-04-13,2016,Phoenix,vs,LA Clippers,114,105,-185,165,206,-5,103
2016-04-13,2016,Utah,@,LA Lakers,96,101,-155,135,196,-3.5,100
2016-04-13,2016,Golden State,vs,Memphis,125,104,-9900,2000,213,-17,105.5
2016-04-13,2016,Boston,vs,Miami,98,88,-190,170,205,-4.5,99.5
2016-04-13,2016,Indiana,@,Milwaukee,97,92,170,-190,201.5,5,101
2016-04-13,2016,New Orleans,@,Minnesota,109,144,425,-550,213,9.5,106
2016-04-13,2016,Minnesota,vs,New Orleans,144,109,-550,425,213,-9.5,106
2016-04-13,2016,Charlotte,vs,Orlando,117,103,-340,280,211.5,-7.5,104
2016-04-13,2016,Chicago,vs,Philadelphia,115,105,-500,400,209.5,-9,106.5
2016-04-13,2016,LA Clippers,@,Phoenix,105,114,165,-185,206,5,103
2016-04-13,2016,Denver,@,Portland,99,107,330,-400,218,9.5,109.5
2016-04-13,2016,Houston,vs,Sacramento,116,81,-3000,1200,219.5,-15.5,108.5
2016-04-13,2016,Dallas,vs,San Antonio,91,96,-200,175,187.5,-5,95.5
2016-04-13,2016,Brooklyn,vs,Toronto,96,103,185,-215,207,5.5,102.5
2016-04-13,2016,LA Lakers,vs,Utah,101,96,135,-155,196,3.5,100
2016-04-13,2016,Atlanta,@,Washington,98,109,-390,325,209.5,-8.5,108.5
2016-10-25,2017,New York,@,Cleveland,88,117,355,-450,206,9,103.5
2016-10-25,2017,San Antonio,@,Golden State,129,100,325,-400,212,8,110
2016-10-25,2017,Cleveland,vs,New York,117,88,-450,355,206,-9,103.5
2016-10-25,2017,Utah,@,Portland,104,113,195,-235,192,5.5,99.5
2016-10-25,2017,Golden State,vs,San Antonio,100,129,-400,325,212,-8,110
2016-10-25,2017,Portland,vs,Utah,113,104,-235,195,192,-5.5,99.5
2016-10-26,2017,Brooklyn,@,Boston,117,122,601,-902,212.5,11.5,109
2016-10-26,2017,Boston,vs,Brooklyn,122,117,-902,601,212.5,-11.5,109
2016-10-26,2017,Milwaukee,vs,Charlotte,96,107,100,-120,195,1.5,97
2016-10-26,2017,Indiana,vs,Dallas,130,121,-215,185,204.5,-5.5,103.5
2016-10-26,2017,New Orleans,vs,Denver,102,107,-125,105,206,-1.5,101
2016-10-26,2017,Toronto,vs,Detroit,109,91,-260,210,197,-6,98
2016-10-26,2017,LA Lakers,vs,Houston,120,114,210,-260,225,6,115
2016-10-26,2017,Dallas,@,Indiana,121,130,185,-215,204.5,5.5,103.5
2016-10-26,2017,Houston,@,LA Lakers,114,120,-260,210,225,-6,115
2016-10-26,2017,Minnesota,@,Memphis,98,102,-120,100,199,-1.5,100
2016-10-26,2017,Orlando,vs,Miami,96,108,-155,135,200,-3,99.5
2016-10-26,2017,Charlotte,@,Milwaukee,107,96,-120,100,195,-1.5,97
2016-10-26,2017,Memphis,vs,Minnesota,102,98,100,-120,199,1.5,100
2016-10-26,2017,Denver,@,New Orleans,107,102,105,-125,206,1.5,101
2016-10-26,2017,Philadelphia,vs,Oklahoma City,97,103,365,-460,209.5,9,104
2016-10-26,2017,Miami,@,Orlando,108,96,135,-155,200,3,99.5
2016-10-26,2017,Oklahoma City,@,Philadelphia,103,97,-460,365,209.5,-9,104
2016-10-26,2017,Sacramento,@,Phoenix,113,94,130,-150,211.5,3,107
2016-10-26,2017,Phoenix,vs,Sacramento,94,113,-150,130,211.5,-3,107
2016-10-26,2017,Detroit,@,Toronto,91,109,210,-260,197,6,98
2016-10-27,2017,Washington,@,Atlanta,99,114,155,-175,201.5,3.5,101
2016-10-27,2017,Chicago,vs,Boston,105,99,-115,-105,208.5,-1,106.5
2016-10-27,2017,Boston,@,Chicago,99,105,-105,-115,208.5,1,106.5
2016-10-27,2017,Portland,vs,LA Clippers,106,114,120,-140,210,2.5,105.5
2016-10-27,2017,LA Clippers,@,Portland,114,106,-140,120,210,-2.5,105.5
2016-10-27,2017,San Antonio,@,Sacramento,102,94,-360,295,203,-7.5,107.5
2016-10-27,2017,Sacramento,vs,San Antonio,94,102,295,-360,203,7.5,107.5
2016-10-27,2017,Atlanta,vs,Washington,114,99,-175,155,201.5,-3.5,101
2016-10-28,2017,Indiana,@,Brooklyn,94,103,-230,190,218.5,-5.5,109.5
2016-10-28,2017,Miami,vs,Charlotte,91,97,100,-120,197,1.5,97.5
2016-10-28,2017,Toronto,vs,Cleveland,91,94,125,-145,205.5,2.5,100.5
2016-10-28,2017,Houston,@,Dallas,106,98,-130,110,218.5,-2,107
2016-10-28,2017,Orlando,@,Detroit,82,108,160,-180,195,4,96
2016-10-28,2017,New Orleans,vs,Golden State,114,122,700,-1000,223.5,12.5,110.5
2016-10-28,2017,Dallas,vs,Houston,98,106,110,-130,218.5,2,107
2016-10-28,2017,Brooklyn,vs,Indiana,103,94,190,-230,218.5,5.5,109.5
2016-10-28,2017,Utah,vs,LA Lakers,96,89,-465,370,202,-9,100
2016-10-28,2017,Charlotte,@,Miami,97,91,-120,100,197,-1.5,97.5
2016-10-28,2017,Golden State,@,New Orleans,122,114,-1000,700,223.5,-12.5,110.5
2016-10-28,2017,Phoenix,@,Oklahoma City,110,113,280,-345,209,7.5,107
2016-10-28,2017,Detroit,vs,Orlando,108,82,-180,160,195,-4,96
2016-10-28,2017,Oklahoma City,vs,Phoenix,113,110,-345,280,209,-7.5,107
2016-10-28,2017,Cleveland,@,Toronto,94,91,-145,125,205.5,-2.5,100.5
2016-10-28,2017,LA Lakers,@,Utah,89,96,370,-465,202,9,100
2016-10-29,2017,Philadelphia,vs,Atlanta,72,104,285,-370,202,7.5,103
2016-10-29,2017,Charlotte,vs,Boston,98,104,125,-145,202.5,2.5,103
2016-10-29,2017,Milwaukee,vs,Brooklyn,110,108,-360,280,205,-8,104
2016-10-29,2017,Boston,@,Charlotte,104,98,-145,125,202.5,-2.5,103
2016-10-29,2017,Indiana,@,Chicago,101,118,145,-165,209.5,3.5,103.5
2016-10-29,2017,Orlando,@,Cleveland,99,105,500,-800,204.5,11,101
2016-10-29,2017,Portland,@,Denver,115,113,-125,105,211.5,-1,104.5
2016-10-29,2017,Chicago,vs,Indiana,118,101,-165,145,209.5,-3.5,103.5
2016-10-29,2017,New York,vs,Memphis,111,104,-155,135,198.5,-3,100
2016-10-29,2017,Brooklyn,@,Milwaukee,108,110,280,-360,205,8,104
2016-10-29,2017,Sacramento,vs,Minnesota,106,103,-110,-110,203,0,101
2016-10-29,2017,San Antonio,vs,New Orleans,98,79,-1900,900,204,-14,100
2016-10-29,2017,Memphis,@,New York,104,111,135,-155,198.5,3,100
2016-10-29,2017,Cleveland,vs,Orlando,105,99,-800,500,204.5,-11,101
2016-10-29,2017,Atlanta,@,Philadelphia,104,72,-370,285,202,-7.5,103
2016-10-29,2017,Denver,vs,Portland,113,115,105,-125,211.5,1,104.5
2016-10-29,2017,Minnesota,@,Sacramento,103,106,-110,-110,203,0,101
2016-10-29,2017,New Orleans,@,San Antonio,79,98,900,-1900,204,14,100
2016-10-30,2017,Houston,vs,Dallas,93,92,-240,200,213.5,-6,107.5
2016-10-30,2017,Milwaukee,@,Detroit,83,98,250,-315,197.5,7,97
2016-10-30,2017,Phoenix,vs,Golden State,100,106,570,-791,227,11.5,113
2016-10-30,2017,Dallas,@,Houston,92,93,200,-240,213.5,6,107.5
2016-10-30,2017,Utah,@,LA Clippers,75,88,295,-360,189,7.5,98.5
2016-10-30,2017,Oklahoma City,vs,LA Lakers,113,96,-450,355,216,-8.5,107
2016-10-30,2017,Washington,@,Memphis,103,112,-160,140,204.5,-3.5,102.5
2016-10-30,2017,San Antonio,@,Miami,106,99,-290,230,194,-6.5,102
2016-10-30,2017,Detroit,vs,Milwaukee,98,83,-315,250,197.5,-7,97
2016-10-30,2017,LA Lakers,@,Oklahoma City,96,113,355,-450,216,8.5,107
2016-10-30,2017,Golden State,@,Phoenix,106,100,-791,570,227,-11.5,113
2016-10-30,2017,Miami,vs,San Antonio,99,106,230,-290,194,6.5,102
2016-10-30,2017,LA Clippers,vs,Utah,88,75,-360,295,189,-7.5,98.5
2016-10-30,2017,Memphis,vs,Washington,112,103,140,-160,204.5,3.5,102.5
2016-10-31,2017,Sacramento,@,Atlanta,95,106,250,-310,203,7.5,101.5
2016-10-31,2017,Chicago,@,Brooklyn,118,88,-245,205,209.5,-6,104
2016-10-31,2017,Brooklyn,vs,Chicago,88,118,205,-245,209.5,6,104
2016-10-31,2017,Toronto,vs,Denver,105,102,-290,230,206.5,-6.5,102
2016-10-31,2017,Phoenix,@,LA Clippers,98,116,750,-1150,204.5,12.5,104.5
2016-10-31,2017,LA Clippers,vs,Phoenix,116,98,-1150,750,204.5,-12.5,104.5
2016-10-31,2017,Atlanta,vs,Sacramento,106,95,-310,250,203,-7.5,101.5
2016-10-31,2017,Denver,@,Toronto,102,105,230,-290,206.5,6.5,102
2016-11-01,2017,Houston,@,Cleveland,120,128,420,-540,217,9.5,108.5
2016-11-01,2017,New York,@,Detroit,89,102,150,-170,203,4,101
2016-11-01,2017,Portland,vs,Golden State,104,127,200,-240,225.5,5.5,113
2016-11-01,2017,Cleveland,vs,Houston,128,120,-540,420,217,-9.5,108.5
2016-11-01,2017,LA Lakers,@,Indiana,108,115,355,-450,213.5,9,105
2016-11-01,2017,Indiana,vs,LA Lakers,115,108,-450,355,213.5,-9,105
2016-11-01,2017,Minnesota,vs,Memphis,116,80,-350,285,197.5,-7.5,97
2016-11-01,2017,Sacramento,@,Miami,96,108,145,-165,199.5,3.5,99
2016-11-01,2017,New Orleans,vs,Milwaukee,113,117,-165,145,204.5,-3.5,101
2016-11-01,2017,Memphis,@,Minnesota,80,116,285,-350,197.5,7.5,97
2016-11-01,2017,Milwaukee,@,New Orleans,117,113,145,-165,204.5,3.5,101
2016-11-01,2017,Detroit,vs,New York,102,89,-170,150,203,-4,101
2016-11-01,2017,Philadelphia,vs,Orlando,101,103,172,-202,198.5,5,99
2016-11-01,2017,Orlando,@,Philadelphia,103,101,-202,172,198.5,-5,99
2016-11-01,2017,Golden State,@,Portland,127,104,-240,200,225.5,-5.5,113
2016-11-01,2017,Miami,vs,Sacramento,108,96,-165,145,199.5,-3.5,99
2016-11-01,2017,Utah,@,San Antonio,106,91,435,-575,186,9.5,99
2016-11-01,2017,San Antonio,vs,Utah,91,106,-575,435,186,-9.5,99
2016-11-02,2017,LA Lakers,@,Atlanta,123,116,750,-1150,205,12,102
2016-11-02,2017,Chicago,@,Boston,100,107,144,-164,207,3,102.5
2016-11-02,2017,Detroit,@,Brooklyn,101,109,-170,150,205,-4,101
2016-11-02,2017,Philadelphia,@,Charlotte,93,109,850,-1350,197,12.5,98.5
2016-11-02,2017,Boston,vs,Chicago,107,100,-164,144,207,-3,102.5
2016-11-02,2017,Utah,vs,Dallas,97,81,-160,140,186.5,-3,93
2016-11-02,2017,Brooklyn,vs,Detroit,109,101,150,-170,205,4,101
2016-11-02,2017,New York,vs,Houston,99,118,-115,-105,219,-1,108
2016-11-02,2017,Oklahoma City,@,LA Clippers,85,83,240,-300,209,7,105
2016-11-02,2017,Atlanta,vs,LA Lakers,116,123,-1150,750,205,-12,102
2016-11-02,2017,New Orleans,@,Memphis,83,89,175,-205,207.5,5,104
2016-11-02,2017,Memphis,vs,New Orleans,89,83,-205,175,207.5,-5,104
2016-11-02,2017,Houston,@,New York,118,99,-105,-115,219,1,108
2016-11-02,2017,LA Clippers,vs,Oklahoma City,83,85,-300,240,209,-7,105
2016-11-02,2017,Charlotte,vs,Philadelphia,109,93,-1350,850,197,-12.5,98.5
2016-11-02,2017,Portland,@,Phoenix,115,118,-150,130,216.5,-2.5,110
2016-11-02,2017,Phoenix,vs,Portland,118,115,130,-150,216.5,2.5,110
2016-11-02,2017,Washington,vs,Toronto,103,113,-125,105,205.5,-1.5,102
2016-11-02,2017,Dallas,@,Utah,81,97,140,-160,186.5,3,93
2016-11-02,2017,Toronto,@,Washington,113,103,105,-125,205.5,1.5,102
2016-11-03,2017,Cleveland,vs,Boston,128,122,-700,450,207,-10.5,107
2016-11-03,2017,Boston,@,Cleveland,122,128,450,-700,207,10.5,107
2016-11-03,2017,Minnesota,vs,Denver,99,102,-165,145,204.5,-3,100
2016-11-03,2017,Oklahoma City,@,Golden State,96,122,525,-850,223,12,107.5
2016-11-03,2017,Milwaukee,vs,Indiana,125,107,125,-145,210.5,2.5,103.5
2016-11-03,2017,Indiana,@,Milwaukee,107,125,-145,125,210.5,-2.5,103.5
2016-11-03,2017,Denver,@,Minnesota,102,99,145,-165,204.5,3,100
2016-11-03,2017,Golden State,vs,Oklahoma City,122,96,-850,525,223,-12,107.5
2016-11-03,2017,Sacramento,@,Orlando,94,102,-120,100,198,-0,98.5
2016-11-03,2017,Orlando,vs,Sacramento,102,94,100,-120,198,0,98.5
2016-11-04,2017,Washington,vs,Atlanta,95,92,-120,100,205,-1.5,105.5
2016-11-04,2017,Charlotte,@,Brooklyn,99,95,-275,225,203,-6.5,100.5
